entity_id,segment_id,official_segment_name,official_segment_description,year,quarter,revenue,net_income,operating_income,currency,org_currency,conversion_rate,decimal_conversion,source_extracted_id,source_type,source_original_id,notes,source_uri
ticketmaster,ticketing,,,2009,,1294381000,,,usd,usd,,1.00E+03,sec_edgar,Form 10-K,ticketmaster,,
ticketmaster,artists_services,,,2009,,191786000,,,usd,usd,,1.00E+03,sec_edgar,Form 10-K,ticketmaster,,
ticketmaster,total,,,1999,,498530000,-115284000,-91445000,usd,usd,,1.00E+03,sec_edgar,Form 10-K,ticketmaster,,s3://music-industry-data-lake/raw/ticketmaster/ticketmaster_2001_10k.pdf
ticketmaster,total,,,2000,,606720000,-230023000,-198363000,usd,usd,,1.00E+03,sec_edgar,Form 10-K,ticketmaster,,s3://music-industry-data-lake/raw/ticketmaster/ticketmaster_2001_10k.pdf
ticketmaster,total,,,2001,,675184000,-160350000,-149091000,usd,usd,,1.00E+03,sec_edgar,Form 10-K,ticketmaster,,s3://music-industry-data-lake/raw/ticketmaster/ticketmaster_2001_10k.pdf
ticketmaster,total,,,2004,,747838000,69023000,112404000,usd,usd,,1.00E+03,sec_edgar,Form 10-K,ticketmaster,,s3://music-industry-data-lake/raw/ticketmaster/ticketmaster_2008_10k.pdf
ticketmaster,total,,,2005,,928704000,117699000,166015000,usd,usd,,1.00E+03,sec_edgar,Form 10-K,ticketmaster,,s3://music-industry-data-lake/raw/ticketmaster/ticketmaster_2008_10k.pdf
ticketmaster,total,,,2006,,1062672000,176701000,224891000,usd,usd,,1.00E+03,sec_edgar,Form 10-K,ticketmaster,,s3://music-industry-data-lake/raw/ticketmaster/ticketmaster_2008_10k.pdf
ticketmaster,total,,,2007,,1240477000,169351000,216316000,usd,usd,,1.00E+03,sec_edgar,Form 10-K,ticketmaster,,s3://music-industry-data-lake/raw/ticketmaster/ticketmaster_2008_10k.pdf
ticketmaster,total,,,2008,,1454525000,-1005499000,-954143000,usd,usd,,1.00E+03,sec_edgar,Form 10-K,ticketmaster,,s3://music-industry-data-lake/raw/ticketmaster/ticketmaster_2008_10k.pdf
ticketmaster,total,,,2009,,1486167000,19028000,96120000,usd,usd,,1.00E+03,sec_edgar,Form 10-K,ticketmaster,,s3://music-industry-data-lake/raw/ticketmaster/ticketmaster_2009_10k.pdf
warner_music_group,recorded_music,,,2004,,2859000000,,-934000000,usd,usd,,1.00E+06,warner_music_group,Form 10-K,warner_music_group,,s3://music-industry-data-lake/raw/warner-music-group/wmg_10k_12_01_2005.pdf
warner_music_group,music_publishing,,,2004,,601000000,,74000000,usd,usd,,1.00E+06,warner_music_group,Form 10-K,warner_music_group,,s3://music-industry-data-lake/raw/warner-music-group/wmg_10k_12_01_2005.pdf
warner_music_group,total,,,2004,,3437000000,,-954000000,usd,usd,,1.00E+06,warner_music_group,Form 10-K,warner_music_group,,s3://music-industry-data-lake/raw/warner-music-group/wmg_10k_12_01_2005.pdf
warner_music_group,recorded_music,,,2005,,2924000000,,215000000,usd,usd,,1.00E+06,warner_music_group,Form 10-K,warner_music_group,,s3://music-industry-data-lake/raw/warner-music-group/wmg_10k_12_01_2005.pdf
warner_music_group,music_publishing,,,2005,,607000000,,82000000,usd,usd,,1.00E+06,warner_music_group,Form 10-K,warner_music_group,,s3://music-industry-data-lake/raw/warner-music-group/wmg_10k_12_01_2005.pdf
warner_music_group,total,,,2005,,3502000000,,84000000,usd,usd,,1.00E+06,warner_music_group,Form 10-K,warner_music_group,,s3://music-industry-data-lake/raw/warner-music-group/wmg_10k_12_01_2005.pdf
warner_music_group,recorded_music,,,2006,,3005000000,,317000000,usd,usd,,1.00E+06,warner_music_group,Form 10-K,warner_music_group,,s3://music-industry-data-lake/raw/warner-music-group/wmg_10k_12_01_2006.pdf
warner_music_group,music_publishing,,,2006,,538000000,,84000000,usd,usd,,1.00E+06,warner_music_group,Form 10-K,warner_music_group,,s3://music-industry-data-lake/raw/warner-music-group/wmg_10k_12_01_2006.pdf
warner_music_group,total,,,2006,,3516000000,,283000000,usd,usd,,1.00E+06,warner_music_group,Form 10-K,warner_music_group,,s3://music-industry-data-lake/raw/warner-music-group/wmg_10k_12_01_2006.pdf
warner_music_group,recorded_music,,,2007,,2837000000,,237000000,usd,usd,,1.00E+06,warner_music_group,Form 10-K,warner_music_group,,s3://music-industry-data-lake/raw/warner-music-group/wmg_10k_11_29_2007.pdf
warner_music_group,music_publishing,,,2007,,570000000,,98000000,usd,usd,,1.00E+06,warner_music_group,Form 10-K,warner_music_group,,s3://music-industry-data-lake/raw/warner-music-group/wmg_10k_11_29_2007.pdf
warner_music_group,total,,,2007,,3385000000,,215000000,usd,usd,,1.00E+06,warner_music_group,Form 10-K,warner_music_group,,s3://music-industry-data-lake/raw/warner-music-group/wmg_10k_11_29_2007.pdf
warner_music_group,recorded_music,,,2008,,2895000000,,233000000,usd,usd,,1.00E+06,warner_music_group,Form 10-K,warner_music_group,,s3://music-industry-data-lake/raw/warner-music-group/wmg_10k_11_25_2008.pdf
warner_music_group,music_publishing,,,2008,,623000000,,91000000,usd,usd,,1.00E+06,warner_music_group,Form 10-K,warner_music_group,,s3://music-industry-data-lake/raw/warner-music-group/wmg_10k_11_25_2008.pdf
warner_music_group,total,,,2008,,3491000000,,207000000,usd,usd,,1.00E+06,warner_music_group,Form 10-K,warner_music_group,,s3://music-industry-data-lake/raw/warner-music-group/wmg_10k_11_25_2008.pdf
warner_music_group,recorded_music,,,2009,,2624000000,,153000000,usd,usd,,1.00E+06,warner_music_group,Form 10-K,warner_music_group,,s3://music-industry-data-lake/raw/warner-music-group/wmg_10k_11_24_2009.pdf
warner_music_group,music_publishing,,,2009,,578000000,,93000000,usd,usd,,1.00E+06,warner_music_group,Form 10-K,warner_music_group,,s3://music-industry-data-lake/raw/warner-music-group/wmg_10k_11_24_2009.pdf
warner_music_group,total,,,2009,,3176000000,,135000000,usd,usd,,1.00E+06,warner_music_group,Form 10-K,warner_music_group,,s3://music-industry-data-lake/raw/warner-music-group/wmg_10k_11_24_2009.pdf
warner_music_group,recorded_music,,,2010,,2455000000,,102000000,usd,usd,,1.00E+06,warner_music_group,Form 10-K,warner_music_group,,s3://music-industry-data-lake/raw/warner-music-group/wmg_10k_11_17_2010.pdf
warner_music_group,music_publishing,,,2010,,556000000,,86000000,usd,usd,,1.00E+06,warner_music_group,Form 10-K,warner_music_group,,s3://music-industry-data-lake/raw/warner-music-group/wmg_10k_11_17_2010.pdf
warner_music_group,total,,,2010,,2984000000,,90000000,usd,usd,,1.00E+06,warner_music_group,Form 10-K,warner_music_group,,s3://music-industry-data-lake/raw/warner-music-group/wmg_10k_11_17_2010.pdf
warner_music_group,recorded_music,,,2011,,"2,344,000,000",,110000000,usd,usd,,1.00E+06,warner_music_group,Form 10-K,warner_music_group,,s3://music-industry-data-lake/raw/warner-music-group/wmg_10k_12_08_2011.pdf
warner_music_group,music_publishing,,,2011,,544000000,,73000000,usd,usd,,1.00E+06,warner_music_group,Form 10-K,warner_music_group,,s3://music-industry-data-lake/raw/warner-music-group/wmg_10k_12_08_2011.pdf
warner_music_group,total,,,2011,,2869000000,,32000000,usd,usd,,1.00E+06,warner_music_group,Form 10-K,warner_music_group,,s3://music-industry-data-lake/raw/warner-music-group/wmg_10k_12_08_2011.pdf
warner_music_group,recorded_music,,,2012,,2275000000,,120000000,usd,usd,,1.00E+06,warner_music_group,Form 10-K,warner_music_group,,s3://music-industry-data-lake/raw/warner-music-group/wmg_10k_12_13_2012.pdf
warner_music_group,music_publishing,,,2012,,524000000,,85000000,usd,usd,,1.00E+06,warner_music_group,Form 10-K,warner_music_group,,s3://music-industry-data-lake/raw/warner-music-group/wmg_10k_12_13_2012.pdf
warner_music_group,total,,,2012,,2780000000,,109000000,usd,usd,,1.00E+06,warner_music_group,Form 10-K,warner_music_group,,s3://music-industry-data-lake/raw/warner-music-group/wmg_10k_12_13_2012.pdf
warner_music_group,recorded_music,,,2013,,2389000000,,92000000,usd,usd,,1.00E+06,warner_music_group,Form 10-K,warner_music_group,,s3://music-industry-data-lake/raw/warner-music-group/wmg_10k_12_12_2013.pdf
warner_music_group,music_publishing,,,2013,,503000000,,81000000,usd,usd,,1.00E+06,warner_music_group,Form 10-K,warner_music_group,,s3://music-industry-data-lake/raw/warner-music-group/wmg_10k_12_12_2013.pdf
warner_music_group,total,,,2013,,2871000000,,75000000,usd,usd,,1.00E+06,warner_music_group,Form 10-K,warner_music_group,,s3://music-industry-data-lake/raw/warner-music-group/wmg_10k_12_12_2013.pdf
warner_music_group,recorded_music,,,2014,,2526000000,,31000000,usd,usd,,1.00E+06,warner_music_group,Form 10-K,warner_music_group,,s3://music-industry-data-lake/raw/warner-music-group/wmg_10k_12_11_2014.pdf
warner_music_group,music_publishing,,,2014,,517000000,,94000000,usd,usd,,1.00E+06,warner_music_group,Form 10-K,warner_music_group,,s3://music-industry-data-lake/raw/warner-music-group/wmg_10k_12_11_2014.pdf
warner_music_group,total,,,2014,,3027000000,,19000000,usd,usd,,1.00E+06,warner_music_group,Form 10-K,warner_music_group,,s3://music-industry-data-lake/raw/warner-music-group/wmg_10k_12_11_2014.pdf
warner_music_group,recorded_music,,,2015,,2501000000,,151000000,usd,usd,,1.00E+06,warner_music_group,Form 10-K,warner_music_group,,
warner_music_group,music_publishing,,,2015,,482000000,,77000000,usd,usd,,1.00E+06,warner_music_group,Form 10-K,warner_music_group,,
warner_music_group,total,,,2015,,2966000000,,127000000,usd,usd,,1.00E+06,warner_music_group,Form 10-K,warner_music_group,,
warner_music_group,recorded_music,,,2016,,2736000000,,247000000,usd,usd,,,,,,,s3://music-industry-data-lake/raw/warner-music-group/wmg_10k_12_08_2016.pdf
warner_music_group,music_publishing,,,2016,,524000000,,68000000,usd,usd,,,,,,,s3://music-industry-data-lake/raw/warner-music-group/wmg_10k_12_08_2016.pdf
warner_music_group,total,,,2016,,3246000000,,214000000,usd,usd,,,,,,,s3://music-industry-data-lake/raw/warner-music-group/wmg_10k_12_08_2016.pdf
warner_music_group,recorded_music,,,2017,,3020000000,,283000000,usd,usd,,,,,,,
warner_music_group,music_publishing,,,2017,,572000000,,81000000,usd,usd,,,,,,,
warner_music_group,total,,,2017,,3576000000,,222000000,usd,usd,,,,,,,
warner_music_group,recorded_music,,,2018,,3360000000,,307000000,usd,usd,,,,,,,s3://music-industry-data-lake/raw/warner-music-group/wmg_10k_12_20_2018.pdf
warner_music_group,music_publishing,,,2018,,653000000,,84000000,usd,usd,,,,,,,s3://music-industry-data-lake/raw/warner-music-group/wmg_10k_12_20_2018.pdf
warner_music_group,total,,,2018,,4005000000,,217000000,usd,usd,,,,,,,s3://music-industry-data-lake/raw/warner-music-group/wmg_10k_12_20_2018.pdf
warner_music_group,recorded_music,,,2019,,3840000000,,439000000,usd,usd,,,,,,,s3://music-industry-data-lake/raw/warner-music-group/wmg_10k_11_27_2019.pdf
warner_music_group,music_publishing,,,2019,,643000000,,92000000,usd,usd,,,,,,,s3://music-industry-data-lake/raw/warner-music-group/wmg_10k_11_27_2019.pdf
warner_music_group,total,,,2019,,4475000000,,356000000,usd,usd,,,,,,,s3://music-industry-data-lake/raw/warner-music-group/wmg_10k_11_27_2019.pdf
warner_music_group,recorded_music,,,2020,,3810000000,,349000000,usd,usd,,,,,,,s3://music-industry-data-lake/raw/warner-music-group/wmg_10k_11_23_2020.pdf
warner_music_group,music_publishing,,,2020,,657000000,,81000000,usd,usd,,,,,,,s3://music-industry-data-lake/raw/warner-music-group/wmg_10k_11_23_2020.pdf
warner_music_group,total,,,2020,,4463000000,,-229000000,usd,usd,,,,,,,s3://music-industry-data-lake/raw/warner-music-group/wmg_10k_11_23_2020.pdf
warner_music_group,recorded_music,,,2021,,4544000000,,733000000,usd,usd,,,,,,,s3://music-industry-data-lake/raw/warner-music-group/wmg_10k_11_23_2021.pdf
warner_music_group,music_publishing,,,2021,,761000000,,89000000,usd,usd,,,,,,,s3://music-industry-data-lake/raw/warner-music-group/wmg_10k_11_23_2021.pdf
warner_music_group,total,,,2021,,5301000000,,609000000,usd,usd,,,,,,,s3://music-industry-data-lake/raw/warner-music-group/wmg_10k_11_23_2021.pdf
warner_music_group,recorded_music,,,2022,,4966000000,,796000000,usd,usd,,,,,,,s3://music-industry-data-lake/raw/warner-music-group/wmg_10k_11_22_2022.pdf
warner_music_group,music_publishing,,,2022,,958000000,,139000000,usd,usd,,,,,,,s3://music-industry-data-lake/raw/warner-music-group/wmg_10k_11_22_2022.pdf
warner_music_group,total,,,2022,,5919000000,,714000000,usd,usd,,,,,,,s3://music-industry-data-lake/raw/warner-music-group/wmg_10k_11_22_2022.pdf
warner_music_group,recorded_music,,,2023,,4955000000,,875000000,usd,usd,,,,,,,s3://music-industry-data-lake/raw/warner-music-group/wmg_10k_11_21_2023.pdf
warner_music_group,music_publishing,,,2023,,1088000000,,200000000,usd,usd,,,,,,,s3://music-industry-data-lake/raw/warner-music-group/wmg_10k_11_21_2023.pdf
warner_music_group,total,,,2023,,6037000000,,790000000,usd,usd,,,,,,,s3://music-industry-data-lake/raw/warner-music-group/wmg_10k_11_21_2023.pdf
warner_music_group,recorded_music,,,2024,,5223000000,,916000000,usd,usd,,,,,,,s3://music-industry-data-lake/raw/warner-music-group/wmg_10k_11_21_2024.pdf
warner_music_group,music_publishing,,,2024,,1210000000,,238000000,usd,usd,,,,,,,s3://music-industry-data-lake/raw/warner-music-group/wmg_10k_11_21_2024.pdf
warner_music_group,total,,,2024,,6426000000,,823000000,usd,usd,,,,,,,s3://music-industry-data-lake/raw/warner-music-group/wmg_10k_11_21_2024.pdf
universal_music_group,recorded_music,,,2018,,5650208400,,,usd,eur,1.17,1.00E+06,universal_music_group,Misc Financial Document,universal_music_group,,s3://music-industry-data-lake/raw/universal-music-group/UMG_FY_2020_Audited_Combined_Financial_Statements.pdf
universal_music_group,music_publishing,,,2018,,1101252300,,,usd,eur,1.17,1.00E+06,universal_music_group,Misc Financial Document,universal_music_group,,s3://music-industry-data-lake/raw/universal-music-group/UMG_FY_2020_Audited_Combined_Financial_Statements.pdf
universal_music_group,merchandizing_and_other,,,2018,,319491900,,,usd,eur,1.17,1.00E+06,universal_music_group,Misc Financial Document,universal_music_group,,s3://music-industry-data-lake/raw/universal-music-group/UMG_FY_2020_Audited_Combined_Financial_Statements.pdf
universal_music_group,recorded_music,,,2019,,6593470200,,,usd,eur,1.17,1.00E+06,universal_music_group,Misc Financial Document,universal_music_group,,s3://music-industry-data-lake/raw/universal-music-group/UMG_FY_2020_Audited_Combined_Financial_Statements.pdf
universal_music_group,music_publishing,,,2019,,1231155600,,,usd,eur,1.17,1.00E+06,universal_music_group,Misc Financial Document,universal_music_group,,s3://music-industry-data-lake/raw/universal-music-group/UMG_FY_2020_Audited_Combined_Financial_Statements.pdf
universal_music_group,merchandizing_and_other,,,2019,,572276700,,,usd,eur,1.17,1.00E+06,universal_music_group,Misc Financial Document,universal_music_group,,s3://music-industry-data-lake/raw/universal-music-group/UMG_FY_2020_Audited_Combined_Financial_Statements.pdf
universal_music_group,recorded_music,,,2020,,6983180100,,,usd,eur,1.17,1.00E+06,universal_music_group,Misc Financial Document,universal_music_group,,s3://music-industry-data-lake/raw/universal-music-group/UMG_FY_2020_Audited_Combined_Financial_Statements.pdf
universal_music_group,music_publishing,,,2020,,1387975800,,,usd,eur,1.17,1.00E+06,universal_music_group,Misc Financial Document,universal_music_group,,s3://music-industry-data-lake/raw/universal-music-group/UMG_FY_2020_Audited_Combined_Financial_Statements.pdf
universal_music_group,merchandizing_and_other,,,2020,,341727600,,,usd,eur,1.17,1.00E+06,universal_music_group,Misc Financial Document,universal_music_group,,s3://music-industry-data-lake/raw/universal-music-group/UMG_FY_2020_Audited_Combined_Financial_Statements.pdf
universal_music_group,recorded_music,,,2021,,7983786600,,,usd,eur,1.17,1.00E+06,universal_music_group,Annual Report,universal_music_group,,s3://music-industry-data-lake/raw/universal-music-group/UMG_2021_Annual_Report.pdf
universal_music_group,music_publishing,,,2021,,1562350500,,,usd,eur,1.17,1.00E+06,universal_music_group,Annual Report,universal_music_group,,s3://music-industry-data-lake/raw/universal-music-group/UMG_2021_Annual_Report.pdf
universal_music_group,merchandizing_and_other,,,2021,,424818900,,,usd,eur,1.17,1.00E+06,universal_music_group,Annual Report,universal_music_group,,s3://music-industry-data-lake/raw/universal-music-group/UMG_2021_Annual_Report.pdf
universal_music_group,recorded_music,,,2022,,9288671100,,,usd,eur,1.17,1.00E+06,universal_music_group,Annual Report,universal_music_group,,s3://music-industry-data-lake/raw/universal-music-group/UMG_2022_Annual_Report.pdf
universal_music_group,music_publishing,,,2022,,2105369700,,,usd,eur,1.17,1.00E+06,universal_music_group,Annual Report,universal_music_group,,s3://music-industry-data-lake/raw/universal-music-group/UMG_2022_Annual_Report.pdf
universal_music_group,merchandizing_and_other,,,2022,,723245400,,,usd,eur,1.17,1.00E+06,universal_music_group,Annual Report,universal_music_group,,s3://music-industry-data-lake/raw/universal-music-group/UMG_2022_Annual_Report.pdf
universal_music_group,recorded_music,,,2023,,9893997265,,,usd,eur,1.17,1.00E+06,universal_music_group,Annual Report,universal_music_group,,s3://music-industry-data-lake/raw/universal-music-group/UMG_2023_Annual_Report.pdf
universal_music_group,music_publishing,,,2023,,2287277940,,,usd,eur,1.17,1.00E+06,universal_music_group,Annual Report,universal_music_group,,s3://music-industry-data-lake/raw/universal-music-group/UMG_2023_Annual_Report.pdf
universal_music_group,merchandizing_and_other,,,2023,,825571690,,,usd,eur,1.17,1.00E+06,universal_music_group,Annual Report,universal_music_group,,s3://music-industry-data-lake/raw/universal-music-group/UMG_2023_Annual_Report.pdf
universal_music_group,recorded_music,,,2024,,10408517865,,,usd,eur,1.17,1.00E+06,universal_music_group,Annual Report,universal_music_group,,s3://music-industry-data-lake/raw/universal-music-group/UMG_2024_Annual_Report.pdf
universal_music_group,music_publishing,,,2024,,2480223165,,,usd,eur,1.17,1.00E+06,universal_music_group,Annual Report,universal_music_group,,s3://music-industry-data-lake/raw/universal-music-group/UMG_2024_Annual_Report.pdf
universal_music_group,merchandizing_and_other,,,2024,,984605330,,,usd,eur,1.17,1.00E+06,universal_music_group,Annual Report,universal_music_group,,s3://music-industry-data-lake/raw/universal-music-group/UMG_2024_Annual_Report.pdf
universal_music_group,total,,,2019,,,1136622780,1215941700,usd,eur,1.17,1.00E+06,universal_music_group,Annual Report,universal_music_group,,s3://music-industry-data-lake/raw/universal-music-group/UMG_2021_Annual_Report.pdf
universal_music_group,total,,,2020,,,1597352590,1428936300,usd,eur,1.17,1.00E+06,universal_music_group,Annual Report,universal_music_group,,s3://music-industry-data-lake/raw/universal-music-group/UMG_2021_Annual_Report.pdf
universal_music_group,total,,,2021,,,1036057390,1637249700,usd,eur,1.17,1.00E+06,universal_music_group,Annual Report,universal_music_group,,s3://music-industry-data-lake/raw/universal-music-group/UMG_2021_Annual_Report.pdf
universal_music_group,total,,,2022,,,914443430,1872480000,usd,eur,1.17,1.00E+06,universal_music_group,Annual Report,universal_music_group,,s3://music-industry-data-lake/raw/universal-music-group/UMG_2022_Annual_Report.pdf
universal_music_group,total,,,2023,,,1472230535,1658159570,usd,eur,1.17,1.00E+06,universal_music_group,Annual Report,universal_music_group,,s3://music-industry-data-lake/raw/universal-music-group/UMG_2023_Annual_Report.pdf
universal_music_group,total,,,2024,,,2439295390,2075622875,usd,eur,1.17,1.00E+06,universal_music_group,Annual Report,universal_music_group,,s3://music-industry-data-lake/raw/universal-music-group/UMG_2024_Annual_Report.pdf
spotify,total,,,2014,,1273193250,-220608600,-224128950,usd,eur,1.17,1.00E+06,spotify,Form 20-F,spotify,,s3://music-industry-data-lake/raw/spotify/20-F/spotify_20f_fy2018.pdf
spotify,total,,,2015,,2276493000,-269893500,-275760750,usd,eur,1.17,1.00E+06,spotify,Form 20-F,spotify,,s3://music-industry-data-lake/raw/spotify/20-F/spotify_20f_fy2018.pdf
spotify,total,,,2016,,3464024400,-632489550,-409534050,usd,eur,1.17,1.00E+06,spotify,Form 20-F,spotify,,s3://music-industry-data-lake/raw/spotify/20-F/spotify_20f_fy2018.pdf
spotify,total,,,2017,,4799410500,-1449210750,-443564100,usd,eur,1.17,1.00E+06,spotify,Form 20-F,spotify,,s3://music-industry-data-lake/raw/spotify/20-F/spotify_20f_fy2018.pdf
spotify,total,,,2018,,6171173550,-91529100,-50458350,usd,eur,1.17,1.00E+06,spotify,Form 20-F,spotify,,s3://music-industry-data-lake/raw/spotify/20-F/spotify_20f_fy2018.pdf
spotify,premium,,,2016,,3117856650,,,usd,eur,1.17,1.00E+06,spotify,Form 20-F,spotify,,s3://music-industry-data-lake/raw/spotify/20-F/spotify_20f_fy2018.pdf
spotify,ad_supported,,,2016,,346167750,,,usd,eur,1.17,1.00E+06,spotify,Form 20-F,spotify,,s3://music-industry-data-lake/raw/spotify/20-F/spotify_20f_fy2018.pdf
spotify,premium,,,2017,,4311255300,,,usd,eur,1.17,1.00E+06,spotify,Form 20-F,spotify,,s3://music-industry-data-lake/raw/spotify/20-F/spotify_20f_fy2018.pdf
spotify,ad_supported,,,2017,,488155200,,,usd,eur,1.17,1.00E+06,spotify,Form 20-F,spotify,,s3://music-industry-data-lake/raw/spotify/20-F/spotify_20f_fy2018.pdf
spotify,premium,,,2018,,5535163650,,,usd,eur,1.17,1.00E+06,spotify,Form 20-F,spotify,,s3://music-industry-data-lake/raw/spotify/20-F/spotify_20f_fy2018.pdf
spotify,ad_supported,,,2018,,636009900,,,usd,eur,1.17,1.00E+06,spotify,Form 20-F,spotify,,s3://music-industry-data-lake/raw/spotify/20-F/spotify_20f_fy2018.pdf
spotify,premium,,,2019,,7141616700,,,usd,eur,1.17,1.00E+06,spotify,Form 20-F,spotify,,s3://music-industry-data-lake/raw/spotify/20-F/spotify_20f_fy2019.pdf
spotify,ad_supported,,,2019,,795599100,,,usd,eur,1.17,1.00E+06,spotify,Form 20-F,spotify,,s3://music-industry-data-lake/raw/spotify/20-F/spotify_20f_fy2019.pdf
spotify,total,,,2019,,7937215800,-218261700,-85661850,usd,eur,1.17,1.00E+06,spotify,Form 20-F,spotify,,s3://music-industry-data-lake/raw/spotify/20-F/spotify_20f_fy2019.pdf
spotify,premium,,,2020,,8372565750,,,usd,eur,1.17,1.00E+06,spotify,Form 20-F,spotify,,s3://music-industry-data-lake/raw/spotify/20-F/spotify_20f_fy2019.pdf
spotify,ad_supported,,,2020,,874220250,,,usd,eur,1.17,1.00E+06,spotify,Form 20-F,spotify,,s3://music-industry-data-lake/raw/spotify/20-F/spotify_20f_fy2019.pdf
spotify,total,,,2020,,9246786000,-681774450,-343820850,usd,eur,1.17,1.00E+06,spotify,Form 20-F,spotify,,s3://music-industry-data-lake/raw/spotify/20-F/spotify_20f_fy2019.pdf
spotify,premium,,,2021,,9927387000,,,usd,eur,1.17,1.00E+06,spotify,Form 20-F,spotify,,s3://music-industry-data-lake/raw/spotify/20-F/spotify_20f_fy2021.pdf
spotify,ad_supported,,,2021,,1417527600,,,usd,eur,1.17,1.00E+06,spotify,Form 20-F,spotify,,s3://music-industry-data-lake/raw/spotify/20-F/spotify_20f_fy2021.pdf
spotify,total,,,2021,,11344914600,-39897300,110304300,usd,eur,1.17,1.00E+06,spotify,Form 20-F,spotify,,s3://music-industry-data-lake/raw/spotify/20-F/spotify_20f_fy2021.pdf
spotify,premium,,,2022,,12029035950,,,usd,eur,1.17,1.00E+06,spotify,Form 20-F,spotify,,s3://music-industry-data-lake/raw/spotify/20-F/spotify_20f_fy2022.pdf
spotify,ad_supported,,,2022,,1732012200,,,usd,eur,1.17,1.00E+06,spotify,Form 20-F,spotify,,s3://music-industry-data-lake/raw/spotify/20-F/spotify_20f_fy2022.pdf
spotify,total,,,2022,,13761048150,-504583500,-773303550,usd,eur,1.17,1.00E+06,spotify,Form 20-F,spotify,,s3://music-industry-data-lake/raw/spotify/20-F/spotify_20f_fy2022.pdf
spotify,premium,,,2023,,13572122700,,,usd,eur,1.17,1.00E+06,spotify,Form 20-F,spotify,,s3://music-industry-data-lake/raw/spotify/20-F/spotify_20f_fy2023.pdf
spotify,ad_supported,,,2023,,1972569450,,,usd,eur,1.17,1.00E+06,spotify,Form 20-F,spotify,,s3://music-industry-data-lake/raw/spotify/20-F/spotify_20f_fy2023.pdf
spotify,total,,,2023,,15544692150,-624275400,-523358700,usd,eur,1.17,1.00E+06,spotify,Form 20-F,spotify,,s3://music-industry-data-lake/raw/spotify/20-F/spotify_20f_fy2023.pdf
spotify,premium,,,2024,,16215905550,,,usd,eur,1.17,1.00E+06,spotify,Form 20-F,spotify,,s3://music-industry-data-lake/raw/spotify/20-F/spotify_20f_fy2024.pdf
spotify,ad_supported,,,2024,,2175576300,,,usd,eur,1.17,1.00E+06,spotify,Form 20-F,spotify,,s3://music-industry-data-lake/raw/spotify/20-F/spotify_20f_fy2024.pdf
spotify,total,,,2024,,18391481850,1335386100,1601759250,usd,eur,1.17,1.00E+06,spotify,Form 20-F,spotify,,s3://music-industry-data-lake/raw/spotify/20-F/spotify_20f_fy2024.pdf
